-,-,-
0.09,0.13,0.27,-242.86,-152.22,103.94,0.31,304.89,1,526,7,27
-0.06,0.55,0.82,-39.79,-64.03,185.36,0.99,200.11,1,515,7,27
0.57,0.59,0.08,140.38,1.28,244.20,0.83,281.68,1,506,8,25
0.74,0.30,-0.36,50.42,-33.14,205.26,0.88,213.94,1,484,6,24
0.53,0.64,0.13,-105.59,-56.52,155.21,0.84,196.05,1,473,8,23
0.55,1.05,0.73,-110.47,-34.97,184.27,1.39,217.67,1,462,9,24
0.91,0.94,0.59,68.60,60.97,183.65,1.44,205.31,1,451,11,24
1.36,0.65,-0.03,135.50,74.22,156.98,1.51,220.25,1,432,11,24
1.89,0.44,-0.26,63.35,4.46,138.00,1.96,151.91,1,400,15,22
2.08,0.49,-0.03,-11.90,-48.10,102.72,2.13,114.05,1,359,16,25
2.16,0.84,-0.08,-23.99,-18.55,38.57,2.32,49.07,1,329,17,23
1.79,0.67,-0.04,-48.40,-22.03,-36.80,1.91,64.67,2,315,19,25
0.76,0.70,0.10,-61.89,-10.13,-71.41,1.04,95.04,2,306,19,25
-2.25,0.19,0.70,-84.84,-36.80,-89.05,2.36,128.38,1,337,28,27
1.69,0.81,0.09,116.76,43.88,97.84,1.88,158.53,1,313,80,25
0.38,2.83,-1.73,120.91,170.04,213.44,3.34,298.48,2,233,99,32
0.15,0.49,0.17,-115.23,-161.07,-56.09,0.54,205.84,2,200,109,37
0.21,1.46,0.97,-184.27,-37.72,52.31,1.76,195.22,2,186,120,41
0.29,1.86,-0.05,168.15,91.43,-55.85,1.89,199.38,2,182,125,41
0.31,0.34,-0.52,9.34,22.28,-62.38,0.70,66.89,2,188,129,41
0.39,1.19,0.10,-88.20,-51.82,-0.92,1.26,102.30,2,198,130,41
0.34,1.02,0.30,-11.41,5.31,-37.66,1.11,39.71,2,203,131,41
0.35,1.07,-0.17,58.72,29.24,-25.94,1.13,70.53,2,211,129,43
0.39,0.95,-0.08,-20.45,-1.83,-28.26,1.02,34.93,2,225,130,40
0.38,1.00,0.10,-19.78,-10.07,-27.65,1.07,35.45,2,238,121,36
0.40,1.05,0.03,17.88,4.33,-38.57,1.13,42.74,2,258,120,33
0.43,0.84,-0.06,25.45,3.17,-58.65,0.94,64.02,2,283,114,32
0.42,0.81,-0.01,-3.60,-10.80,-45.35,0.91,46.76,1,308,106,30
0.46,0.87,0.16,-10.74,-11.17,-42.60,0.99,45.33,1,335,106,28
0.48,0.82,0.08,15.62,1.40,-40.34,0.95,43.29,1,351,101,29
0.51,0.83,-0.03,23.44,3.36,-37.17,0.97,44.07,1,349,100,29
0.53,0.79,-0.01,10.01,-3.42,-36.25,0.95,37.77,1,353,96,32
0.54,0.82,0.07,-0.79,-7.87,-33.51,0.98,34.43,1,346,94,32
0.59,1.00,0.05,5.31,-5.68,-36.25,1.17,37.08,1,341,95,34
0.62,1.17,-0.07,20.81,-10.07,-55.85,1.33,60.44,1,335,89,35
0.65,1.30,-0.09,12.21,-22.83,-88.93,1.46,92.62,1,333,84,33
0.67,1.55,0.24,-47.79,-40.41,-133.06,1.71,147.04,1,346,70,28
0.59,1.86,0.63,5.00,3.05,-206.73,2.04,206.81,1,409,45,22
0.66,1.68,0.23,48.28,47.12,-230.29,1.82,239.96,1,484,20,17
0.23,1.66,-0.03,77.70,61.40,-209.84,1.68,232.03,1,483,12,20
-0.50,0.14,-0.10,88.81,36.32,-197.88,0.52,219.91,1,453,8,22
-0.65,0.96,-0.69,-35.71,-116.09,25.02,1.35,124.01,1,469,10,21
-0.77,0.55,0.36,-135.38,-146.30,116.21,1.01,230.73,1,498,9,22
-0.58,0.80,0.41,-15.81,-24.11,129.58,1.07,132.75,1,484,8,22
-0.40,0.43,-0.05,80.51,79.35,139.77,0.59,179.76,1,469,9,24
-0.05,0.51,-0.44,7.08,61.83,196.04,0.67,205.69,1,448,11,21
0.38,0.97,0.05,-109.01,-3.97,226.56,1.04,251.45,1,424,11,24
0.74,1.33,0.37,-29.79,-5.68,181.95,1.57,184.46,1,409,11,23
0.74,1.21,0.05,44.31,-22.83,169.68,1.42,176.85,1,397,11,22
0.77,1.13,0.15,-16.11,-54.81,147.52,1.37,158.20,1,407,11,22
0.83,0.92,0.42,-47.55,-27.22,117.92,1.31,130.03,1,415,13,21
0.99,1.10,0.17,-3.97,21.73,103.33,1.49,105.67,1,431,12,19
1.27,1.22,0.13,-38.94,19.59,74.52,1.77,86.34,1,430,13,20
1.38,0.95,0.36,-28.08,12.82,112.55,1.71,116.70,1,424,12,20
1.34,1.15,0.11,45.96,57.19,84.96,1.77,112.26,1,420,12,18
1.14,0.65,-0.13,70.37,131.16,-18.62,1.32,150.01,1,412,12,20
