X,Y,Z
148.65,28.07,26.16
148.96,25.66,27.26
149.13,23.28,28.33
149.20,20.96,29.35
149.21,18.70,30.34
149.17,16.53,31.32
149.12,14.46,32.29
149.05,12.50,33.25
148.96,10.66,34.20
148.84,8.93,35.12
148.67,7.31,35.98
148.44,5.78,36.81
148.17,4.32,37.60
147.88,2.93,38.34
147.61,1.59,39.05
147.39,0.29,39.73
147.23,-0.95,40.38
147.13,-2.15,40.99
147.07,-3.31,41.57
147.06,-4.43,42.11
147.10,-5.52,42.60
147.17,-6.57,43.04
147.24,-7.58,43.42
147.29,-8.54,43.74
147.30,-9.47,44.00
147.30,-10.36,44.19
147.27,-11.17,44.32
147.23,-11.93,44.42
147.19,-12.64,44.48
147.18,-13.30,44.49
147.19,-13.91,44.44
147.22,-14.45,44.34
147.27,-14.91,44.18
147.26,-15.29,43.97
147.16,-15.59,43.71
146.96,-15.81,43.43
146.66,-15.93,43.11
146.24,-15.98,42.76
145.68,-15.99,42.37
144.97,-15.99,41.92
144.12,-15.99,41.41
143.13,-16.02,40.85
142.02,-16.11,40.24
140.83,-16.25,39.59
139.59,-16.46,38.92
138.34,-16.74,38.26
137.08,-17.10,37.62
135.79,-17.53,37.02
134.50,-18.04,36.48
133.19,-18.63,35.99
131.85,-19.28,35.57
130.45,-20.00,35.22
128.95,-20.80,34.93
127.35,-21.67,34.71
125.66,-22.62,34.54
123.90,-23.65,34.44
122.13,-24.73,34.39
120.32,-25.86,34.42
118.46,-27.01,34.53
116.50,-28.15,34.72
114.44,-29.26,34.99
112.25,-30.34,35.33
109.91,-31.39,35.73
107.44,-32.40,36.20
104.88,-33.38,36.72
102.22,-34.36,37.32
99.48,-35.34,38.00
96.70,-36.32,38.76
93.87,-37.31,39.56
90.97,-38.28,40.41
88.01,-39.22,41.32
85.04,-40.14,42.26
82.10,-41.04,43.20
79.18,-41.92,44.12
76.25,-42.78,45.05
73.33,-43.63,45.98
70.46,-44.49,46.91
67.68,-45.37,47.86
65.03,-46.29,48.79
62.55,-47.27,49.72
60.29,-48.32,50.64
58.28,-49.45,51.52
56.52,-50.68,52.36
55.01,-52.01,53.13
53.72,-53.46,53.82
52.64,-55.01,54.45
51.77,-56.68,54.99
51.15,-58.43,55.39
50.78,-60.25,55.63
50.73,-62.12,55.65
51.04,-64.00,55.41
51.81,-65.87,54.86
53.19,-67.72,53.88
55.23,-69.54,52.48
57.95,-71.35,50.74
61.47,-73.13,48.53
65.94,-74.83,45.70
71.54,-76.38,42.04
78.44,-77.74,37.38
86.75,-78.85,31.56
96.37,-79.65,24.64
106.85,-80.11,16.95
117.40,-80.24,9.26
127.32,-80.07,2.19
136.12,-79.65,356.24
143.67,-79.09,351.57
150.09,-78.44,348.05
155.59,-77.76,345.49
160.36,-77.09,343.69
164.56,-76.47,342.44
168.35,-75.93,341.57
171.90,-75.48,340.92
175.36,-75.14,340.37
178.80,-74.88,339.87
-177.70,-74.70,339.39
-174.17,-74.59,338.95
-170.63,-74.56,338.52
-167.06,-74.64,338.05
-163.37,-74.83,337.44
-159.46,-75.11,336.61
-155.19,-75.48,335.44
-150.45,-75.94,333.83
-145.14,-76.44,331.68
-139.17,-76.99,328.94
-132.50,-77.55,325.56
-125.03,-78.12,321.47
-116.60,-78.67,316.49
-107.12,-79.20,310.49
-96.52,-79.64,303.38
-84.83,-79.96,295.14
-72.26,-80.11,285.90
-59.18,-80.05,275.93
-46.12,-79.73,265.71
-33.70,-79.12,255.85
-22.52,-78.23,246.94
-12.86,-77.10,239.24
-4.74,-75.79,232.82
1.89,-74.35,227.63
7.22,-72.84,223.53
11.46,-71.27,220.28
14.80,-69.67,217.69
17.34,-68.06,215.64
19.18,-66.44,213.95
20.45,-64.82,212.47
21.23,-63.23,211.07
21.59,-61.67,209.68
21.57,-60.14,208.29
21.20,-58.64,206.91
20.55,-57.18,205.58
19.67,-55.76,204.30
18.63,-54.37,203.09
17.51,-52.98,201.93
16.37,-51.60,200.85
15.25,-50.20,199.81
14.17,-48.79,198.82
13.12,-47.37,197.86
12.07,-45.94,196.92
10.98,-44.51,195.97
9.84,-43.07,194.99
8.65,-41.64,193.97
7.40,-40.23,192.90
6.08,-38.84,191.77
4.69,-37.47,190.60
3.24,-36.11,189.43
1.75,-34.75,188.28
0.27,-33.40,187.18
-1.19,-32.02,186.19
-2.60,-30.62,185.29
-3.98,-29.14,184.45
-5.34,-27.55,183.66
-6.65,-25.84,182.87
-7.88,-23.99,182.09
-9.00,-22.01,181.34
-10.00,-19.93,180.64
-10.91,-17.78,180.00
-11.82,-15.60,179.38
-12.78,-13.41,178.77
-13.83,-11.22,178.12
-14.97,-9.04,177.46
-16.18,-6.88,176.78
-17.40,-4.72,176.08
-18.59,-2.57,175.39
-19.73,-0.44,174.68
-20.81,1.69,173.97
-21.86,3.79,173.30
-22.90,5.87,172.67
-23.95,7.91,172.06
-25.02,9.90,171.48
-26.10,11.82,170.93
-27.20,13.68,170.38
-28.32,15.48,169.83
-29.48,17.25,169.28
-30.71,19.00,168.71
-32.02,20.74,168.10
-33.38,22.44,167.45
-34.75,24.15,166.76
-36.11,25.86,166.03
-37.44,27.54,165.27
-38.73,29.17,164.51
-39.98,30.78,163.77
-41.22,32.36,163.03
-42.46,33.94,162.32
-43.70,35.50,161.64
-44.95,37.05,160.97
-46.24,38.59,160.28
-47.60,40.10,159.56
-49.01,41.60,158.79
-50.47,43.10,157.98
-51.97,44.63,157.13
-53.49,46.18,156.24
-55.03,47.79,155.32
-56.60,49.43,154.35
-58.22,51.12,153.34
-59.90,52.83,152.27
-61.64,54.57,151.13
-63.43,56.32,149.90
-65.25,58.07,148.59
-67.10,59.81,147.19
-69.00,61.55,145.66
-71.08,63.30,143.93
-73.05,65.05,142.25
-74.96,66.82,140.59
-76.95,68.59,138.84
-78.99,70.37,137.06
-81.11,72.19,135.22
-83.31,74.04,133.32
-85.65,75.92,131.32
-88.28,77.86,129.06
-91.44,79.85,126.30
-95.81,81.83,122.29
-102.31,83.82,116.07
-114.20,85.74,104.35
-142.05,87.31,76.59
165.05,87.45,23.69
132.35,85.89,350.95
119.00,83.73,337.50
112.16,81.35,330.56
108.06,78.86,326.43
105.33,76.32,323.75
103.31,73.75,321.89
101.77,71.23,320.59
100.59,68.76,319.72
99.73,66.36,319.16
99.16,64.04,318.83
98.86,61.83,318.68
98.77,59.72,318.66
98.85,57.72,318.76
99.08,55.81,318.98
99.44,53.98,319.31
99.92,52.20,319.73
100.51,50.46,320.24
101.22,48.74,320.82
102.02,47.05,321.43
102.88,45.38,322.04
103.79,43.72,322.66
104.75,42.07,323.28
105.71,40.42,323.88
106.66,38.78,324.47
107.61,37.13,325.08
108.55,35.46,325.70
109.46,33.75,326.32
110.33,32.01,326.93
111.17,30.25,327.54
111.98,28.47,328.14
112.75,26.68,328.73
113.50,24.88,329.31
114.22,23.05,329.91
114.95,21.21,330.53
115.74,19.35,331.15
116.64,17.47,331.74
117.66,15.59,332.28
118.78,13.71,332.74
119.98,11.87,333.12
121.25,10.08,333.44
122.57,8.35,333.72
123.90,6.70,333.96
125.17,5.09,334.17
126.35,3.54,334.36
127.40,2.07,334.57
128.34,0.67,334.79
129.19,-0.67,335.03
130.00,-1.93,335.31
130.78,-3.12,335.67
131.57,-4.24,336.14
132.39,-5.30,336.73
133.25,-6.32,337.43
134.13,-7.33,338.27
135.02,-8.35,339.26
135.90,-9.41,340.40
136.80,-10.50,341.69
137.77,-11.62,343.13
138.80,-12.79,344.66
139.85,-14.01,346.29
140.83,-15.28,347.99
141.74,-16.61,349.76
142.60,-17.99,351.57
143.41,-19.39,353.38
144.16,-20.81,355.21
144.81,-22.25,357.05
145.38,-23.71,358.92
145.89,-25.19,0.82
146.35,-26.70,2.77
146.80,-28.25,4.79
147.24,-29.83,6.86
147.69,-31.42,8.98
148.16,-33.02,11.12
148.66,-34.62,13.27
149.17,-36.22,15.40
149.67,-37.84,17.51
150.15,-39.49,19.62
150.62,-41.15,21.70
151.10,-42.83,23.77
151.61,-44.50,25.78
152.14,-46.18,27.73
152.62,-47.84,29.65
153.01,-49.48,31.54
153.27,-51.07,33.41
153.36,-52.61,35.28
153.27,-54.08,37.15
152.97,-55.44,39.05
152.43,-56.70,41.00
151.64,-57.85,43.05
150.58,-58.89,45.22
149.24,-59.79,47.54
147.68,-60.57,50.01
145.96,-61.21,52.59
144.14,-61.74,55.25
142.25,-62.17,58.02
140.31,-62.48,60.88
138.35,-62.68,63.80
136.39,-62.78,66.75
134.38,-62.79,69.76
132.26,-62.71,72.85
130.01,-62.53,76.09
127.69,-62.26,79.45
125.37,-61.88,82.91
123.13,-61.40,86.43
121.00,-60.83,89.96
119.02,-60.18,93.49
117.17,-59.46,97.00
115.42,-58.67,100.48
113.73,-57.81,103.92
112.08,-56.88,107.32
110.48,-55.88,110.65
108.93,-54.80,113.89
107.47,-53.63,117.01
106.13,-52.37,119.98
104.91,-51.03,122.79
103.74,-49.64,125.47
102.55,-48.26,127.98
101.29,-46.82,130.30
99.93,-45.27,132.47
98.51,-43.62,134.47
97.07,-41.85,136.26
95.69,-39.99,137.83
94.40,-38.05,139.16
93.18,-36.08,140.26
92.03,-34.11,141.15
90.93,-32.18,141.84
89.87,-30.32,142.36
88.86,-28.57,142.73
87.92,-26.92,142.99
87.05,-25.39,143.15
86.26,-23.98,143.22
85.56,-22.68,143.22
84.93,-21.48,143.13
84.34,-20.38,142.97
83.75,-19.38,142.71
83.15,-18.46,142.36
82.47,-17.60,141.93
81.66,-16.81,141.42
80.72,-16.07,140.84
79.66,-15.39,140.21
78.53,-14.78,139.51
77.34,-14.23,138.76
