-,-,-
0.13,0.97,0.03,3.36,0.00,-2.56,0.98,4.22,8,565,13,37
0.14,0.96,0.03,1.95,0.55,-1.65,0.97,2.61,8,570,13,38
0.14,0.96,0.03,2.08,1.04,-1.04,0.97,2.54,8,567,13,36
0.14,0.96,0.03,1.40,1.22,-0.31,0.97,1.89,8,564,14,39
0.13,0.97,0.03,0.37,1.59,0.73,0.98,1.79,8,561,14,39
0.13,0.96,0.03,-0.55,2.01,0.79,0.97,2.23,9,556,14,40
0.13,0.99,0.02,-1.65,2.26,0.67,1.00,2.88,9,555,16,41
0.12,1.06,-0.00,3.42,2.38,-1.77,1.07,4.53,12,549,18,43
0.14,1.01,0.01,14.71,-1.77,-16.36,1.02,22.07,16,563,23,43
0.15,0.90,0.07,14.71,-2.26,-19.65,0.92,24.65,20,575,28,39
0.15,0.92,0.07,2.99,0.18,-15.50,0.93,15.79,28,578,35,36
0.17,0.93,0.04,-4.52,1.46,-8.91,0.95,10.10,35,575,40,36
0.18,0.97,0.03,-0.24,1.04,-2.08,0.99,2.33,50,572,48,37
0.16,0.96,0.05,1.83,1.04,-0.37,0.97,2.14,63,568,50,39
0.17,0.97,0.03,-1.83,1.59,1.40,0.99,2.80,70,565,52,39
0.17,0.97,0.03,-0.79,1.89,2.50,0.99,3.24,71,562,50,43
0.16,0.96,0.03,-1.22,1.95,2.69,0.97,3.54,72,557,51,44
0.16,0.96,0.04,-2.26,2.75,3.72,0.97,5.15,79,557,51,43
0.16,0.96,0.03,-4.09,3.11,5.13,0.97,7.26,87,553,48,45
0.15,1.00,0.01,-4.58,3.48,5.62,1.01,8.04,92,545,45,47
0.15,0.98,0.02,-1.83,2.75,2.99,0.99,4.45,99,544,41,48
0.15,0.97,0.02,-0.73,2.50,2.20,0.99,3.41,101,542,38,48
0.15,0.98,0.02,0.12,2.08,1.46,0.99,2.54,86,535,38,47
0.15,0.97,0.02,1.71,1.95,1.65,0.98,3.07,84,533,37,50
0.15,0.97,0.02,2.62,2.01,1.65,0.99,3.70,80,528,36,51
0.14,0.98,0.02,2.32,1.59,0.73,0.99,2.90,82,529,32,53
0.15,0.97,0.02,2.26,1.16,-0.12,0.98,2.54,80,528,35,51
0.14,0.97,0.02,2.69,1.10,-0.12,0.98,2.90,74,527,34,54
0.14,0.97,0.02,2.50,1.28,-0.18,0.98,2.82,83,527,36,49
0.15,0.97,0.02,2.01,1.28,0.06,0.98,2.39,73,525,35,50
0.14,0.97,0.02,1.65,1.34,0.18,0.98,2.13,72,523,34,53
0.14,0.97,0.03,1.28,1.53,0.37,0.98,2.03,74,523,33,52
0.14,0.97,0.02,0.37,1.40,0.92,0.98,1.72,72,520,30,53
0.14,0.97,0.02,0.43,1.65,0.79,0.98,1.88,70,516,29,53
0.14,0.97,0.02,0.55,1.34,0.55,0.98,1.55,59,516,28,54
0.14,0.97,0.02,0.49,1.22,0.43,0.98,1.38,66,516,28,55
0.14,0.97,0.02,0.85,1.16,0.18,0.98,1.45,57,514,29,54
0.14,0.97,0.02,0.92,1.28,0.43,0.98,1.63,54,513,26,53
0.14,0.98,0.02,0.98,1.16,0.37,0.99,1.56,56,513,27,55
